*,SD,*,JN,*,NW,*,DJ,*,SP,*,SC,*,DB,*,DD,*,GA,*,YC,*,GB,*,SB,*,JG,*,JR,*,SM,*,GN,*,YS,*,GS,*,EP,*,MP,*,GJ,*,GR,*,GC,*,GD,*,YD
강아지나라동물병원,서울특별시 성동구 금호산길 63-1 (금호동2가),효자동물병원,서울특별시 종로구 자하문로 66-2 (효자동),당고개동물병원,서울특별시 노원구 덕릉로 810-1 (상계동),하나사랑동물병원,"서울특별시 동작구 상도로 171, 1층 (상도동)",25시동물병원,"서울특별시 강남구 봉은사로72길 33, 101동 8층 1호 (삼성동, 영무예다음)",한강동물병원,"서울특별시 서초구 신반포로 49 (반포동,반포상가 M-16호)",양현철동물병원,서울특별시 도봉구 방학로 37 (방학동),태양종합동물병원,,양지동물병원,"서울특별시 관악구 남부순환로191길 10, 1층 (봉천동)",목동동물병원,"서울특별시 양천구 목동서로 57 (목동,현대파리지앙 121호)",창문동물병원,서울특별시 강북구 월계로 35 (미아동),OK동물병원,,웰니스 클리닉(청계천점),"서울특별시 중구 청계천로 400, 지하2층 (황학동, 롯데캐슬베네치아)",24시 동물응급의료센터,"서울특별시 중랑구 망우로 247, 지하1층 (중화동, 로얄스포츠센터)",예일동물병원,,원동물병원,,퍼피119동물병원,,그랜드동물병원,,은평동물병원,서울특별시 은평구 서오릉로 80 (대조동),캣츠앤독스 동물병원,서울특별시 마포구 월드컵북로 151 (성산동),팻클럽동물병원,,24시 명 동물병원,서울특별시 구로구 고척로21길 13 (개봉동),노아동물병원,서울특별시 금천구 금하로 745 (시흥동),두루동물병원,서울특별시 강동구 구천면로 498-1 (명일동),조은동물병원,서울특별시 영등포구 시흥대로 649 (대림동)
늘푸른동물병원,"서울특별시 성동구 난계로 35 (금호동1가,외4필지)",효자동물병원,서울특별시 종로구 자하문로 66-2 (효자동),참사랑동물병원,"서울특별시 노원구 한글비석로 272, 101호 (중계동, 중원코아빌딩)",디아크동물종합병원,서울특별시 동작구 장승배기로27길 18 (노량진동),천호동물병원,서울특별시 송파구 올림픽로 611 (풍납동),두코동물병원,,동물을사랑하는사람들,"서울특별시 도봉구 마들로 657 (방학동,ESA아파트1단지 상가 112호)",정다운동물병원,"서울특별시 동대문구 안암로 102, 1층 (제기동)",현대동물병원,,슈슈애견동물병원,서울특별시 양천구 신목로 78 (신정동),위즈동물병원,서울특별시 강북구 도봉로 202 (미아동),열린동물병원,"서울특별시 성북구 오패산로 46 (하월곡동, 두산위브아파트상가 117호)",좋아요 동물병원,"서울특별시 중구 다산로36길 83, 1층 (신당동)",로얄메디컬센터,서울특별시 중랑구 망우로 247 (중화동),홍은동물병원,서울특별시 서대문구 가좌로 140 (홍은동),강남 25시동물병원,서울특별시 강남구 학동로 324 (논현동),성심동물병원,서울특별시 용산구 우사단로10길 80 (보광동),서서울동물병원,서울특별시 강서구 양천로 675 (염창동),영규동물병원,,그랜드종합동물병원,,팻클럽동물병원,,굿모닝 동물병원,서울특별시 구로구 개봉로 121 (개봉동),보보스동물병원,,강동동물병원,서울특별시 강동구 양재대로 1532 (길동),여의도동물병원,"서울특별시 영등포구 여의대방로 417 (여의도동,대교A상가 113호)"
로얄벳성수점동물병원,서울특별시 성동구 뚝섬로 377 (성수동2가),월드펫동물병원,서울특별시 종로구 진흥로 473 (신영동),이엠동물병원,서울특별시 노원구 한글비석로 436 (상계동),종합동물병원 Pet Together,"서울특별시 동작구 양녕로 184-1 (상도동,지하1층)",훼미리동물병원,,킴스동물병원,"서울특별시 서초구 신반포로 49 (반포동,구반포상가 M동 14호)",참 동물병원,"서울특별시 도봉구 노해로 341 (창동,신원리베르텔 107호)",애니펫동물병원,,나눔동물병원,,닥터펫 동물병원,"서울특별시 양천구 목동서로 170 (목동,한국까르프 1층)",홈펫동물병원,서울특별시 강북구 도봉로 110-1 (미아동),드림동물병원,서울특별시 성북구 동소문로 74 (동소문동5가),그녀의 동물병원,"서울특별시 중구 다산로 32, 스포츠센터동 106-2호 (신당동, 남산타운)",세진종합동물병원,,예일동물병원,서울특별시 서대문구 거북골로 13 (홍은동),백산동물병원,서울특별시 강남구 강남대로118길 23 (논현동),갤러리동물병원,서울특별시 용산구 회나무로 43 (이태원동),비온뒤숲속동물병원,서울특별시 강서구 공항대로 459 (등촌동),금쪽같은내새끼 동물병원,서울특별시 은평구 연서로 185 (갈현동),신촌국제동물병원,,중곡동물병원,서울특별시 광진구 긴고랑로 47 (중곡동),대한동물종합병원,,러브펫동물병원,,둔촌동물병원,서울특별시 강동구 양재대로 1385 (성내동),프랜드동물병원,"서울특별시 영등포구 영중로 145 (영등포동8가,삼환아파트상가 114호)"
한빛동물병원,서울특별시 성동구 금호산길 63-1 (금호동2가),광화문동물병원,"서울특별시 종로구 자하문로 35-3, 씨에스코즈빌 101호 (통인동)",굿모닝동물병원,,동물은내친구,서울특별시 동작구 사당로 252 (사당동),문정종합동물병원,,잠원동물병원,,수호천사동물병원,"서울특별시 도봉구 마들로 645 (방학동,1층)",디아크동물병원,서울특별시 동대문구 홍릉로 64-1 (청량리동),관악동물병원,서울특별시 관악구 남부순환로 1859 (봉천동),필동물종합병원,서울특별시 양천구 등촌로 16 (목동),캐어포스트,서울특별시 강북구 덕릉로 39 (수유동),다나동물병원,,올댓동물병원,"서울특별시 중구 동호로11길 32, 1층 (신당동)",서울우유협동조합유우진료소,서울특별시 중랑구 중랑천로 71 (상봉동),모래내동물병원,,개포동물병원,"서울특별시 강남구 개포로 512 (개포동,개포종합상가 112호)",갤러리동물병원,서울특별시 용산구 회나무로 43 (이태원동),서울플러스종합동물병원,"서울특별시 강서구 등촌로 55, 신진통상빌딩 (화곡동)",한마음동물병원,서울특별시 은평구 갈현로 35 (신사동),셀레네동물병원,서울특별시 마포구 독막로 85 (상수동),황희정종합동물병원,,명24시동물병원,"서울특별시 구로구 중앙로 101 (고척동,청솔우성(아) 1층107호)",러브펫동물병원,서울특별시 금천구 독산로85길 40 (독산동),김태화동물병원,서울특별시 강동구 천호대로 1190 (둔촌동),삼성동물병원,
독스동물병원,,경희궁 바른 동물병원,"서울특별시 종로구 송월길 99, 상가동 2층 2229호 (홍파동, 경희궁자이 2단지)",쿨펫동물병원,,굿모닝동물병원,서울특별시 동작구 상도로 303 (상도1동),박형우종합동물병원,,방배한강동물병원,"서울특별시 서초구 방배로 204 (방배동,지상1층)",사랑동물병원,"서울특별시 도봉구 도봉로 678 (방학동,1층)",전농종합동물병원,,신림종합동물병원,서울특별시 관악구 신림로 157-1 (신림동),애니케어동물병원,서울특별시 양천구 중앙로 291 (신월동),신원동물병원,서울특별시 강북구 한천로 944-1 (번동),아리랑동물병원,서울특별시 성북구 동소문로25길 61 (동선동5가),바른동물병원,"서울특별시 중구 퇴계로 447, 1층 131호 (황학동, 황학 아크로타워)",비비펫동물병원,,서대문아프리카동물병원,서울특별시 서대문구 세검정로 51 (홍제동),한사랑동물병원,,성심동물병원,서울특별시 용산구 우사단로10길 80 (보광동),고려종합동물병원,"서울특별시 강서구 양천로57길 10-20 (가양동, 이스타빌Ⅰ)",한마음동물병원,,C.T.종합동물병원,"서울특별시 마포구 만리재로 74 (신공덕동,신공덕2차 삼성래미안2상가 117호)",방주종합동물병원,서울특별시 광진구 능동로 334 (중곡동),한샘종합동물병원,서울특별시 구로구 경인로 350 (개봉동),쿨펫동물병원,"서울특별시 금천구 두산로 71 (독산동, 롯데빅마켓 3층)",해태동물병원,서울특별시 강동구 동남로73길 26 (명일동),문래동물병원,
아지동물병원,"서울특별시 성동구 독서당로 289 (금호동4가,지상1층)",선동물병원,"서울특별시 종로구 자하문로 95, 신교빌딩 1층 (신교동)",참동물병원,"서울특별시 노원구 동일로 1530 (상계동, 다모아빌딩)",쿠키동물병원,,다사랑동물병원,서울특별시 송파구 성내천로 306 (마천동),강남동물병원,"서울특별시 서초구 강남대로 489 (반포동,지상1층)",수호천사동물병원,"서울특별시 도봉구 마들로 645 (방학동,1층)",수동물병원,,관악동물종합병원,서울특별시 관악구 남부순환로 1859 (봉천동),혜인종합 동물병원,"서울특별시 양천구 등촌로 218, 혜인빌딩 (목동)",동물을사랑하는사람들,서울특별시 강북구 도봉로98길 56 (번동),길음동물병원,"서울특별시 성북구 동소문로 248 (길음동, 삼부상가 102동 6,7호)",한국양봉농협 동물병원,"서울특별시 중구 다산로 178, 한국양봉농협 본점 5층 (신당동)",진영동물병원,,윤선생동물병원,"서울특별시 서대문구 연희로 265 (홍은동, 홍암빌딩)",구룡동물병원,,펫토이동물병원,,아이러브펫동물병원,,독도동물병원,,제스이종경동물병원,서울특별시 마포구 도화길 49 (도화동),팻클럽동물병원,,쿨펫동물병원,"서울특별시 구로구 경인로 482, 롯데마트구로점 (구로동)",우리동물메디컬센터,서울특별시 금천구 남부순환로 1386 (독산동),현대종합동물병원,서울특별시 강동구 구천면로 238 (천호동),서울동물병원,서울특별시 영등포구 영중로27길 10 (영등포동7가)
성동동물종합병원,,,,한강동물병원,서울특별시 노원구 노원로34길 76 (상계동),유석동물병원,,한울동물병원,서울특별시 송파구 올림픽로 240 (잠실동),정원동물병원,"서울특별시 서초구 고무래로 90-7 (서초동,서초쇼핑2층10호)",삼성동물종합병원,"서울특별시 도봉구 도봉로 499, 1층 (쌍문동)",사랑동물병원,,러브펫종합동물병원,서울특별시 관악구 남부순환로 1429 (신림동),메디펫종합 동물병원,서울특별시 양천구 오목로 318 (목동),강북동물병원,"서울특별시 강북구 오현로 194 (번동, 덕수빌딩 1층)",포유동물병원,,애니컴 메디컬센터,"서울특별시 중구 다산로 83-1, 3층 (신당동)",제일동물병원,서울특별시 중랑구 면목로 273 (면목동),연희동물병원,서울특별시 서대문구 연희로25길 101 (연희동),마이펫 하우스 동물병원,"서울특별시 강남구 삼성로 642 (삼성동,106호)",한사랑동물병원,서울특별시 용산구 신흥로 36-1 (용산동2가),준동물병원,서울특별시 강서구 송정로1길 29 (공항동),더탑동물병원,"서울특별시 은평구 통일로 691, 2층 (녹번동)",Dr.전 종합동물병원,,기린동물종합병원,,우리동물종합병원,"서울특별시 구로구 고척로 238 (고척동,하이리빙아파트상가 1층 3호)",독산온동물병원,"서울특별시 금천구 독산로 225, 1층 (독산동)",해피랜드동물병원,,당산동물병원,
24시센트럴동물메디컬센터,서울특별시 성동구 고산자로 207 (행당동),,,중계종합동물병원,"서울특별시 노원구 한글비석로 245 (중계동,두타빌A동111,112호)",인동물병원,,엄마손동물병원,,우성동물의료센터,서울특별시 서초구 주흥길 3 (반포동),수호천사동물병원,"서울특별시 도봉구 마들로 645 (방학동,1층)",우리동물병원,,해맑은동물병원,,하나 동물병원,"서울특별시 양천구 목동서로 387 (신정동,세림프라자 106호)",삼성동물병원,"서울특별시 강북구 삼양로19길 25, 110동 지층 1-2,1-3호 (미아동, 삼성래미안트리베라1차아파트)",은혜동물병원,,메종동물병원,"서울특별시 중구 다산로 230, 하나빌딩 1층 (신당동)",우리들동물병원,서울특별시 중랑구 동일로 678 (면목동),예일동물병원,,기찬동물병원,,갤러리동물병원,서울특별시 용산구 회나무로 43 (이태원동),해맑은동물병원,"서울특별시 강서구 양천로57길 10-20 (가양동, 이스타빌Ⅰ)",참사랑동물병원,,꿈동물병원,,건국대학교수의과대학부속동물병원,,캐슬동물종합병원,"서울특별시 구로구 고척로 238 (고척동,하이리빙아파트 상가 103호)",조아동물병원,"서울특별시 금천구 금하로1라길 35, 1층 (독산동)",신세대동물병원,,도그플러스 동물병원,"서울특별시 영등포구 당산로 42 (문래동3가,홈프러스 4층)"
이윤세동물병원,"서울특별시 성동구 행당로 76, 한진노변상가 1,2층 108호109호203호 (행당동)",,,닥터펫동물병원(중계점),,신대방동물병원,,가락종합동물병원,"서울특별시 송파구 오금로 247, 건양빌딩 (방이동)",코아동물병원,"서울특별시 서초구 신반포로 219 (잠원동,반포쇼핑타운 8동 405호)",쿨펫동물병원,"서울특별시 도봉구 마들로 645, 2층 (방학동)",우리동물병원,,DR.차동물병원,,이지동물병원,서울특별시 양천구 신목로 59 (신정동),수 동물병원,"서울특별시 강북구 솔샘로 220 (미아동, 유머빌딩 103호)",비비펫동물병원,,웰니스클리닉(청계천점),"서울특별시 중구 청계천로 400, 지하 1층 (황학동, 롯데캐슬베네치아)",하나동물병원,,모래내동물병원,,우리들동물병원,,성심동물병원,서울특별시 용산구 우사단로10길 80 (보광동),대한동물병원,"서울특별시 강서구 화곡로 205 (화곡동, 대한동물병원)",우신동물병원,"서울특별시 은평구 연서로 72, 1층 101호 (역촌동)",세종동물병원,서울특별시 마포구 서강로 69 (창전동),Pet 동물병원,,수 동물병원,서울특별시 구로구 구로중앙로28길 1-1 (구로동),24시 글로리 동물병원,서울특별시 금천구 시흥대로 483 (독산동),CH동물병원,서울특별시 강동구 구천면로 322 (천호동),토론토동물병원,서울특별시 영등포구 양평로 6-1 (당산동6가)
쿨펫동물병원,,,,러브펫동물병원,서울특별시 노원구 동일로204가길 12 (중계동),원동물병원,서울특별시 동작구 사당로 180 (사당동),첼린저동물병원,서울특별시 송파구 마천로 274 (거여동),더독동물병원,"서울특별시 서초구 신반포로3길 8 (반포동,반포프라자 지하1층)",세정동물병원,서울특별시 도봉구 방학로 37 (방학동),맑은 동물병원,"서울특별시 동대문구 청계천로 417, 108호 (신설동, 청계천 대성 스카이렉스1)",난곡서울동물병원,,다정종합동물병원,서울특별시 양천구 월정로 137 (신월동),보노보노동물병원,"서울특별시 강북구 삼양로 336, 예향교회 1층 (수유동)",씨네동물병원,,헬릭스동물심장수술센터,"서울특별시 중구 을지로38길 20, 뉴천지관광호텔 2층 (을지로5가)",제일동물병원,,러브펫 동물병원,,영동동물병원,,한스동물병원,"서울특별시 용산구 한남대로 60 (한남동,한남리첸시아 비동 117호)",쿨펫동물병원,"서울특별시 강서구 양천로 431 (가양동, 홈플러스가양점)",패미원동물병원,,캣츠앤독스 동물병원,서울특별시 마포구 월드컵북로 151 (성산동),광진동물의료센터,서울특별시 광진구 광나루로 507 (구의동),캐슬동물종합병원,"서울특별시 구로구 고척로 238 (고척동,하이리빙(아)상가 103호)",금천 24시 K동물의료센터,"서울특별시 금천구 시흥대로 251 (시흥동, 도일산호시티빌)",행복동물병원,,현대 동물병원,서울특별시 영등포구 선유로 104 (양평동1가)
한양동물메디컬센터,서울특별시 성동구 왕십리로 282 (행당동),,,스누피동물병원,서울특별시 노원구 동일로192길 87 (공릉동),플로리다 종합동물병원,서울특별시 동작구 여의대방로 284 (대방동),밍키종합동물병원,,신세계동물병원,,유현동물병원,"서울특별시 도봉구 방학로 187, 105호 (방학동, 한화아파트 상가)",쿨펫동물병원-장안점,서울특별시 동대문구 답십리로 288 (장안동),한빛동물병원,서울특별시 관악구 인헌6길 8 (봉천동),햇살동물병원,서울특별시 양천구 월정로 46 (신월동),호 동물병원,서울특별시 강북구 월계로 53 (미아동),애니동물병원,,헬릭스동물암센터,"서울특별시 중구 을지로38길 20, 뉴천지관광호텔 1층 (을지로5가)",하나동물병원,,세란동물병원,"서울특별시 서대문구 북아현로 40, 110호 (북아현동,경남아파트상가)",강남동물병원,서울특별시 강남구 봉은사로 205 (논현동),펫프렌즈동물병원,,하나동물병원,"서울특별시 강서구 금낭화로 109 (방화동, 하나동물병원)",에이스동물병원,,사랑동물병원,"서울특별시 마포구 월드컵로 240 (성산동,월드컵경기장내 2층)",우대종합동물병원,,푸른동물병원,서울특별시 구로구 구로동로 111-1 (구로동),더조은 동물의료센터,"서울특별시 금천구 시흥대로 172, 서우빌딩 (시흥동)",세종동물병원,,초이동물병원,서울특별시 영등포구 대림로 203 (대림동)
금호동물병원,서울특별시 성동구 금호로 82-1 (금호동1가),,,시튼동물의료원,서울특별시 노원구 동일로 1093 (공릉동),정금동물병원,서울특별시 동작구 사당로23나길 30 (사당동),한양종합동물병원,서울특별시 송파구 가락로 162 (송파동),(주)아크리스동물병원,"서울특별시 서초구 강남대로 196 (양재동,구민빌딩 2층)",행복한동물병원,,그린동물병원,"서울특별시 동대문구 정릉천동로 58, 1층 125호 (용두동, 롯데캐슬피렌체)",행복한동물병원,서울특별시 관악구 은천로 121 (봉천동),바우동물병원,서울특별시 양천구 중앙로 230 (신정동),쿠키동물병원,"서울특별시 강북구 삼양로27길 19 (미아동, 래미안트리베라 201동 116호)",미소동물병원,,서울동물영상종양센터,"서울특별시 중구 을지로38길 20, 뉴천지관광호텔 1층 (을지로5가)",쥬라기동물병원,"서울특별시 중랑구 신내로 211, 119호 (신내동, 금강리빙스텔)",우리동물병원,서울특별시 서대문구 통일로 197 (영천동),닥터펫동물의료센타,서울특별시 강남구 선릉로 620 (삼성동),칼라'S종합동물병원,,24시아프리카동물메디컬센터,"서울특별시 강서구 공항대로 335 (등촌동, 경왕빌딩)",해오름동물병원,,와우동물병원,,건국대학교 부속 동물병원,서울특별시 광진구 능동로 120 (화양동),해원종합동물병원,"서울특별시 구로구 구일로 110 (구로동,해원리버파크 105호)",나비셀 동물의료센터,"서울특별시 금천구 가산디지털2로 98, IT캐슬 2동 210호 (가산동)",우리종합동물병원,,마루동물병원,
서울숲동물병원,서울특별시 성동구 뚝섬로 386 (성수동2가),,,로얄벳동물병원(월계점),,피닉스동물병원,서울특별시 동작구 상도로 58 (대방동),LA종합동물병원,,삼호동물병원,"서울특별시 서초구 방배로 269 (방배동,삼호상가 109호)",이n김동물병원,"서울특별시 도봉구 마들로 664, 2층 (도봉동, 킴스타워)",엘동물병원,서울특별시 동대문구 고산자로 393-5 (용두동),늘푸른동물병원,"서울특별시 관악구 난곡로 223-1, 1층 (신림동)",닥터펫 동물병원,,봉식동물병원,서울특별시 강북구 삼양로 252 (미아동),이솝동물병원,,웰튼동물의료센터,"서울특별시 중구 난계로 197, 1,2,4층 (황학동)",하나동물병원,,모래내동물병원,,24시종합동물병원,서울특별시 강남구 도산대로 138 (논현동),칼리'S 동물병원,,지지펫동물병원,서울특별시 강서구 우장산로 107-1 (화곡동),메디펫동물병원,서울특별시 은평구 통일로 885 (갈현동),사랑동물병원,"서울특별시 마포구 월드컵로 240 (성산동,월드컵경기장내 2층)",산마루동물병원,,쿨펫동물병원고척점,"서울특별시 구로구 중앙로1길 36 (고척동,2001아울렛 5층)",,,행복동물병원,,애드펫동물병원,"서울특별시 영등포구 선유서로 67, 104동 131호 (양평동2가,신동아하이팰리스상가)"
옥수수 동물병원,"서울특별시 성동구 독서당로40길 39, 213호 (옥수동, 어울림상가)",,,수락동물병원,,강남동물병원,서울특별시 동작구 여의대방로 284 (대방동),하트동물메디컬센터,"서울특별시 송파구 삼학사로 75, 신일빌딩 (삼전동)",21세기동물병원,"서울특별시 서초구 강남대로83길 23 (반포동,지상1층)",다현동물병원,"서울특별시 도봉구 해등로16길 26 (창동,타임프라자 107호)",동물사랑실천병원,서울특별시 동대문구 전농로 43 (답십리동),낙성대동물병원,,신정 동물병원,"서울특별시 양천구 오목로 198-1 (신정동,1층)",스마트 동물병원,"서울특별시 강북구 솔샘로 203-2, 1층 (미아동)",비비펫동물병원,,,,진영동물병원,서울특별시 중랑구 동일로96길 33 (면목동),빛가온동물병원,서울특별시 서대문구 통일로 375 (홍제동),해맑은동물병원,,펫토이 동물병원,,서서울동물병원,,예스플러스 동물병원,,동물사랑동물병원,서울특별시 마포구 월드컵로 73 (망원동),아차산동물병원,서울특별시 광진구 천호대로 663 (구의동),쿨펫동물병원,"서울특별시 구로구 경인로 661 (신도림동,홈에버 신도림점 지하2층)",,,주양동물병원,,영등포동물병원,서울특별시 영등포구 당산로 96 (당산동1가)
도담동물병원(출장진료전문 동물병원),"서울특별시 성동구 독서당로59길 84, 신동아아파트상가동 1층 111호 (행당동)",,,시마동물병원,"서울특별시 노원구 동일로 1356, 상가동 2층 201호 (상계동, 상계주공4단지아파트)",다나동물병원,서울특별시 동작구 동작대로 47 (사당동),로데오24종합동물병원,서울특별시 송파구 동남로4길 25 (문정동),엔터펫동물병원,"서울특별시 서초구 고무래로 10-7 (반포동,장성빌딩 1층)",다빈치동물병원,"서울특별시 도봉구 노해로63다길 41 (창동,동아상가 1층 1012호)",제이동물병원,서울특별시 동대문구 왕산로 94 (용두동),세계로동물병원,서울특별시 관악구 남부순환로 1497 (신림동),토론토 동물병원,"서울특별시 양천구 등촌로 172, 등촌빌딩 A동 102호 (목동)",H 동물병원,"서울특별시 강북구 삼양로27길 35-21, 미아프라자 106호 (미아동)",포유동물병원,,,,주연동물병원,서울특별시 중랑구 면목로 273 (면목동),마음을 나누는 동물병원,"서울특별시 서대문구 신촌로35길 10, 지하1층 424호 (북아현동, e편한세상신촌 4단지)",하나동물병원,서울특별시 강남구 영동대로 217 (대치동),칼리스 동물병원,,비타민c동물병원,"서울특별시 강서구 강서로 420 (등촌동, 서울호서전문학교)",은평동물병원(은평본원),,이황동물병원,"서울특별시 마포구 월드컵로 147 (망원동,한익빌딩 1층)",정동물병원,,쿨펫동물병원(2001아울렛구로점),,,,신세대동물병원,,아프리카동물병원,서울특별시 영등포구 시흥대로 647 (대림동)
라임동물병원,서울특별시 성동구 무학로 16 (홍익동),,,사랑동물병원,서울특별시 노원구 공릉로 176 (공릉동),다래동물병원,서울특별시 동작구 사당로17길 3 (사당동),더독동물병원,서울특별시 송파구 오금로46길 36 (가락동),동원동물병원,,행복한동물병원,"서울특별시 도봉구 도봉로 618, 108호 (창동)",러브펫동물병원,서울특별시 동대문구 장한로 77 (장안동),나은동물병원,,닥터펫동물병원,,초이스동물병원,"서울특별시 강북구 삼양로117길 5, 1층 (수유동)",정릉동물병원,"서울특별시 성북구 보국문로 4, 2층 (정릉동)",,,진서동물병원,서울특별시 중랑구 신내로10길 7 (신내동),모래내동물병원,,열린종합동물병원,서울특별시 강남구 압구정로 228 (신사동),청화종합동물병원,"서울특별시 용산구 보광로 90, 태광빌딩 1층 (이태원동)",쥬라기동물종합병원,"서울특별시 강서구 화곡로43길 24 (화곡동, 쥬라기동물병원)",연신내 동물병원,"서울특별시 은평구 연서로 252 (불광동, 세종빌딩)",사랑동물병원,"서울특별시 마포구 월드컵로 240 (성산동,월드컵경기장내  2층)",쥬라기동물병원,서울특별시 광진구 광나루로 601 (광장동),쿨펫동물병원(2001아울렛 구로점),,,,신세대동물병원,,디오빌 동물병원,"서울특별시 영등포구 당산로 222 (당산동5가,당산디오빌 1층 103-3)"
펫 365 동물병원,서울특별시 성동구 독서당로 328 (금호동4가),,,수 동물병원,"서울특별시 노원구 동일로 1689 (상계동, 하이베라스)",피닉스동물병원,"서울특별시 동작구 상도로 43, 1층 (대방동, 정원빌딩)",서광VETLAB,,My Friends 동물병원,,사랑해요동물병원,서울특별시 도봉구 시루봉로 59 (쌍문동),제연동물병원,서울특별시 동대문구 답십리로 77 (전농동),행복한동물병원,"서울특별시 관악구 인헌6길 15 (봉천동,새한빌딩 104호)",하릅강아지 동물병원,"서울특별시 양천구 신정로 312 (신정동,뉴목동프라자 113호)",프렌즈동물병원,"서울특별시 강북구 오패산로 160, 1층 (미아동, 참존빌)",행복한동물병원,서울특별시 성북구 돌곶이로 91 (장위동),,,세진동물병원,"서울특별시 중랑구 망우로 396, 신인빌딩 (망우동)",예일동물병원,서울특별시 서대문구 거북골로 13 (홍은동),싼타힐,서울특별시 강남구 강남대로132길 48 (논현동),펫토이동물병원,서울특별시 용산구 대사관로 32 (한남동),곰달래동물병원,"서울특별시 강서구 곰달래로 223 (화곡동, 화곡동상가)",튼튼동물병원,,다솔동물병원,"서울특별시 마포구 월드컵로 118 (성산동,1층)",이다종합동물병원,서울특별시 광진구 뚝섬로 504 (자양동),쿨펫동물병원,"서울특별시 구로구 구로중앙로 134 (구로동,나인스에비뉴 지하1층 커뮤니티죤)",,,열린24시동물병원,서울특별시 강동구 양재대로 1508 (길동),Dr.수동물병원,"서울특별시 영등포구 국제금융로 79 (여의도동,롯데슈퍼 2층)"
