*,SD,*,JN,*,NW,*,DJ,*,SP,*,SC,*,DB,*,DD,*,GA,*,YC,*,GB,*,SB,*,JG,*,JR,*,SM,*,GN,*,YS,*,GS,*,EP,*,MP,*,GJ,*,GR,*,GC,*,GD,*,YD
신당햇살동물병원,서울특별시 성동구 행당로1길 23 (금호동1가),,,LK 동물병원,"서울특별시 노원구 중계로 233, 133호 (중계동, 청구3차 상가동 )",마야네동물병원,"서울특별시 동작구 성대로1길 24, 102호 (상도동)",밍키종합동물병원,,STAR 동물종합병원,"서울특별시 서초구 신반포로 330 (반포동,1층)",태현동물병원,서울특별시 도봉구 도당로 79 (방학동),VIP동물의료센터,서울특별시 동대문구 답십리로 298 (장안동),샘동물병원,서울특별시 관악구 호암로 591 (신림동),하릅강아지 동물병원,"서울특별시 양천구 신정로 312 (신정동,뉴목동프라자 113호)",24시 수유 바른펫 동물의료센터,"서울특별시 강북구 노해로 65, 1, 2층 (수유동, 리안스페이스)",미소동물병원,서울특별시 성북구 종암로19길 7 (종암동),,,해피데이동물병원,서울특별시 중랑구 상봉중앙로1길 82 (상봉동),대화동물병원,,세인트필립동물병원,서울특별시 강남구 도곡로 426 (대치동),차오름동물병원,서울특별시 용산구 효창원로 14 (산천동),와우동물병원,"서울특별시 강서구 방화대로47가길 7 (방화동, 방화샤르망1오피스텔)",멍이맘동물병원,,굿모닝동물병원,,우대종합동물병원,,구로종합동물병원,"서울특별시 구로구 경인로 638, 101동 1층 3,4호 (신도림동, 신도림에스케이뷰)",,,신세대동물병원,,아프리카 동물병원,서울특별시 영등포구 시흥대로 647 (대림동)
성동동물종합병원,서울특별시 성동구 아차산로 75 (성수동2가),,,브라운동물병원,"서울특별시 노원구 동일로203가길 29 (중계동, 브라운스톤중계)",쿠키동물병원,,동물의왕국,서울특별시 송파구 마천로 263 (마천동),수동물병원,서울특별시 서초구 방배중앙로 149 (방배동),365동물병원,서울특별시 도봉구 방학로 54 (방학동),페트로동물의료원,"서울특별시 동대문구 장한로 77, 가나빌딩 (장안동)",난곡서울동물병원,,리즈동물병원,"서울특별시 양천구 목동중앙로 43 (목동,106호)",사랑의 동물병원,"서울특별시 강북구 솔샘로 184, 에스케이북한산시티 상가동 2동 209호 (미아동)",애플동물병원,,,,다음동물병원,서울특별시 중랑구 용마산로 373 (면목동),A+ 동물병원,,프로동물병원,서울특별시 강남구 도곡로83길 8 (대치동),이상윤동물병원,서울특별시 용산구 이촌로 248 (이촌동),한마음동물병원,,한수24시동물병원,"서울특별시 은평구 증산로 267, 103호 (증산동)",신촌동물병원,서울특별시 마포구 신촌로 108 (노고산동),나래동물병원,서울특별시 광진구 능동로 283 (군자동),쿨펫동물병원,"서울특별시 구로구 구로중앙로 134 (구로동,나인스에비뉴 지하1층 커뮤니티죤)",,,박형우동물병원,"서울특별시 강동구 올림픽로 568, EMK빌딩 2층 (성내동)",(주)러브펫동물병원,"서울특별시 영등포구 영중로 15, 지하1층 102호 (영등포동4가, 타임스퀘어)"
성동제일동물병원,서울특별시 성동구 아차산로 75 (성수동2가),,,수락 동물병원,"서울특별시 노원구 동일로 1622 (상계동, 유성상가)",원동물병원,서울특별시 동작구 사당로 180 (사당동),한성종합동물병원,서울특별시 송파구 백제고분로48길 6 (방이동),내방동물병원,"서울특별시 서초구 서초대로 108, 2층 (방배동)",하비동물병원,"서울특별시 도봉구 노해로65길 14, 1층, 지층 (창동, 영일빌딩)",하나동물병원,서울특별시 동대문구 망우로 66 (휘경동),해오름동물병원,,참사랑동물병원,서울특별시 양천구 목동남로4길 6-11 (신정동),24시 루시드 동물메디컬센터,"서울특별시 강북구 월계로 3, 덕신빌딩 4층 (미아동)",중앙동물병원,서울특별시 성북구 돌곶이로 56 (석관동),,,숲속동물병원,"서울특별시 중랑구 겸재로 207, 1층 (면목동)",초콜릿종합동물병원,서울특별시 서대문구 응암로 117 (북가좌동),큐빌론동물병원,,이촌종합동물병원,"서울특별시 용산구 이촌로 248, 21동106-1호 (이촌동, 한강맨션)",폭시펫동물병원,,로얄동물병원,서울특별시 은평구 연서로 137 (구산동),프란다스동물의료센타,서울특별시 마포구 대흥로 24 (용강동),행복한 동물병원,,캥거루 동물병원,서울특별시 구로구 오류로 55 (오류동),,,이숍동물병원,,수 동물병원,
바른동물병원,"서울특별시 성동구 독서당로 270, 상가동 2층 206호 (금호동4가, 금호동 대우아파트)",,,화랑동물병원,서울특별시 노원구 화랑로 473 (공릉동),세인트필립 동물병원,"서울특별시 동작구 남부순환로267길 5 (사당동,102호)",서울동물의료원,,24시열린동물병원,"서울특별시 서초구 서초중앙로 99 (서초동,1층)",별난동물병원,"서울특별시 도봉구 도봉로 603, 1층, 지층 (쌍문동)",봄봄동물병원,서울특별시 동대문구 회기로18길 46 (회기동),동물은 내친구,,비비펫 동물병원,,24시루시드동물메디컬센터,"서울특별시 강북구 월계로 3, 덕신빌딩 4층 (미아동)",24시 북악동물병원,서울특별시 성북구 정릉로 272-9 (정릉동),,,진영동물병원,,우노동물병원,"서울특별시 서대문구 북아현로 40, 110호 (북아현동,경남아파트상가)",아름동물병원,,칼리스동물병원,,베스트동물병원,서울특별시 강서구 까치산로 30 (화곡동),연신내동물병원,서울특별시 은평구 연서로 260 (불광동),마리동물병원,서울특별시 마포구 신촌로 16 (동교동),한강시민동물병원,,아이러브펫동물병원(신도림점),"서울특별시 구로구 경인로 661, 홈플러스 신도림점 지하1층 (신도림동)",,,폭시팻동물병원,,온누리 종합동물병원,"서울특별시 영등포구 도신로 186 (신길동,2층)"
기린동물병원,서울특별시 성동구 마장로 296 (마장동),,,시티펫종합동물병원,서울특별시 노원구 상계로 113 (상계동),유케어종합동물병원,서울특별시 동작구 상도로 214 (상도동),엄마손동물병원,,한국수의과학연구소부설동물병원,"서울특별시 서초구 신반포로47길 18-6 (잠원동,1층)",도봉동물병원,서울특별시 도봉구 도봉로 763 (도봉동),아인스동물병원,서울특별시 동대문구 장한로 44 (장안동),쥬쥬종합동물병원,,행복한 동물병원,서울특별시 양천구 공항대로 636 (목동),아이사랑동물병원,"서울특별시 강북구 삼양로24길 19, 102동 110호 (미아동, 현대성우아파트)",비비펫 동물병원,서울특별시 성북구 화랑로 91 (하월곡동),,,칸동물병원,,예일동물병원,서울특별시 서대문구 거북골로 13 (홍은동),개포베스트동물병원,서울특별시 강남구 선릉로 42 (개포동),갤러리동물병원,"서울특별시 용산구 회나무로 43 (이태원동,불럭)",화이트동물병원,"서울특별시 강서구 강서로 341 (내발산동, 창대교회)",허브종합동물병원,,다솔동물병원,서울특별시 마포구 월드컵로 122 (성산동),보람동물병원,서울특별시 광진구 군자로 84 (군자동),벨라동물병원,"서울특별시 구로구 구로중앙로34길 30, 진명빌딩 (구로동)",,,행복동물병원,,포레스트동물병원,"서울특별시 영등포구 영중로 145, 1층 114호 (영등포동8가, 삼환상가)"
왕십리조은동물병원,서울특별시 성동구 왕십리로 381 (하왕십리동),,,혜원동물병원,서울특별시 노원구 동일로 1015 (공릉동),흑석동물병원,서울특별시 동작구 현충로 100 (흑석동),문정종합동물병원,서울특별시 송파구 동남로 202 (가락동),잠원동물병원,,방학동물외과센터,"서울특별시 도봉구 도봉로 723, 3층 (방학동)",아띠동물의료센터,서울특별시 동대문구 사가정로 51 (전농동),세인트필립동물병원,서울특별시 관악구 남부순환로 2062 (남현동),덕터펫 동물병원,,,,보성통증동물병원,"서울특별시 성북구 보국문로 68-1, 정호빌딩 1층 (정릉동)",,,진영동물병원,,우노동물병원,"서울특별시 서대문구 북아현로 40 (북아현동,경남아파트상가 110호)",수서동물병원,"서울특별시 강남구 광평로31길 27 (수서동,삼성(아)상가 101동 4호)",후암동물병원,,주주24시종합동물병원,"서울특별시 강서구 금낭화로 60 (방화동, 서우빌딩)",사랑가득동물병원,,로얄벳동물병원,"서울특별시 마포구 월드컵로 240 (성산동,월드컵경기장내 2층)",기린동물종합병원,서울특별시 광진구 뚝섬로 609-1 (자양동),24시 명동물병원,서울특별시 구로구 고척로21길 13 (개봉동),,,이솝동물병원,,유석동물병원,서울특별시 영등포구 여의대방로 11 (신길동)
24시LC동물의료센터,서울특별시 성동구 천호대로 288 (용답동),,,유림동물병원,"서울특별시 노원구 월계로45길 28 (월계동, 월계아파트형공장)",이수동물병원,"서울특별시 동작구 사당로23나길 30 (사당동,1층)",Di.J동물병원,,엔터펫 종합동물병원,서울특별시 서초구 반포대로21길 23 (서초동),이엔김동물병원,"서울특별시 도봉구 마들로 664, 2층 (도봉동, 킴스타워)",스마트동물병원,"서울특별시 동대문구 한천로 164, 1층 (장안동)",와우종합동물병원,서울특별시 관악구 난곡로 247 (신림동),파란종합 동물병원,서울특별시 양천구 신월로 149 (신월동),,,ZOO동물병원,"서울특별시 성북구 정릉로 328, 1층 (정릉동)",,,로얄동물메디컬센터,서울특별시 중랑구 망우로 247 (중화동),한스동물병원,서울특별시 서대문구 증가로 111 (남가좌동),애니파크동물병원,"서울특별시 강남구 언주로 118 (도곡동,우성캐릭터119 상가128호)",쿨펫동물병원,,바이오벳,"서울특별시 강서구 방화대로7길 13 (공항동, 영광익스프레스)",은평동물병원,서울특별시 은평구 서오릉로 86 (대조동),연남동물병원,,스타동물의료센터,서울특별시 광진구 능동로 49 (자양동),안정택동물병원,"서울특별시 구로구 천왕로 106, 골드프라자 201호 (오류동)",,,신세대동물병원,,Dr.홍 동물병원,"서울특별시 영등포구 선유로 59, 105호 (문래동6가)"
텐즈힐링동물병원,"서울특별시 성동구 마장로 137, 221동 134호 (상왕십리동, 텐즈힐몰)",,,우솔동물병원,서울특별시 노원구 화랑로 349 (월계동),야셀동물병원,서울특별시 동작구 동작대로23길 8 (사당동),메디텍코리아,,펫스테이션 클리닉센터,,트윈스동물병원,서울특별시 도봉구 도봉로110다길 20 (창동),현대종합동물병원,"서울특별시 동대문구 답십리로 293, 1층 (장안동)",로잔동물의료센터,"서울특별시 관악구 관악로29길 3, 수안빌딩 1층 (봉천동)",닥터펫 동물병원,,,,펫케어동물병원,서울특별시 성북구 동소문로 273 (길음동),,,진영동물병원,"서울특별시 중랑구 동일로96길 33, 바하피아노학원 (면목동)",A+동물병원,"서울특별시 서대문구 연희로 114 (연희동, 내풍빌딩)",메리야사랑해동물병원,,쿨펫동물병원,,도그플러스 동물병원,"서울특별시 강서구 화곡로 398 (등촌동, 삼성홈플러스강서점)",참조은동물병원,,행복한 동물병원,"서울특별시 마포구 월드컵북로 224 (성산동,청화상가 104호)",애플동물병원,서울특별시 광진구 천호대로 642-1 (능동),북극곰동물병원,서울특별시 구로구 오리로 1271 (궁동),,,신세대동물병원,,I-pet 동물병원,"서울특별시 영등포구 여의동로3길 10 (여의도동,자이상가 501동 109호)"
SL동물병원,"서울특별시 성동구 왕십리로 340, 1층 (도선동)",,,(주)한빛종합동물병원,서울특별시 노원구 동일로 1370 (상계동),정겨운동물병원,서울특별시 동작구 상도로 315 (상도1동),서울동물의료원,"서울특별시 송파구 백제고분로 195 (삼전동,지하1,지상1층)",두코동물병원,,이n김동물병원,"서울특별시 도봉구 마들로 664, 킴스타워 (도봉동)",바론동물병원,"서울특별시 동대문구 이문로 136, 2층 208호 (이문동, 이문동 웰츠타워)",서울허브동물병원,"서울특별시 관악구 남부순환로 1811, 신원메트로빌 (봉천동)",다솜동물병원,,,,포유동물병원,서울특별시 성북구 오패산로 22 (하월곡동),,,면목동물병원,서울특별시 중랑구 사가정로 363 (면목동),가재울봉쥬르동물병원,서울특별시 서대문구 거북골로 178 (북가좌동),SIC동물병원,"서울특별시 강남구 학동로101길 26 (청담동,삼익아파트상가 149호)",금강동물병원,"서울특별시 용산구 이촌로 303, 21동 112호 (이촌동, 현대아파트)",호서동물의료센터,"서울특별시 강서구 강서로 420 (등촌동, 서울호서전문학교)",쿨펫동물병원,,파티마동물병원,,로엘동물병원,서울특별시 광진구 뚝섬로 622-1 (자양동),24시 명동물메디컬센터,"서울특별시 구로구 남부순환로 775 (개봉동, 개봉푸르지오)",,,성내동물병원,,왈츠동물병원,서울특별시 영등포구 가마산로 324 (대림동)
펫365동물병원,서울특별시 성동구 독서당로 328 (금호동4가),,,웰리스 동물병원,"서울특별시 노원구 섬밭로 258 (중계동, 건영옴니백화점)",굿파파 24시 반려동물건강검진센터,"서울특별시 동작구 사당로 289, 1층 및 2층 (사당동)",가람종합동물병원,서울특별시 송파구 오금로 494 (거여동),한강동물병원서초점,"서울특별시 서초구 효령로 200 (서초동,문화빌딩 101호)",해봄동물병원,"서울특별시 도봉구 도봉로180길 28, 도봉투웨니퍼스트2단지 (도봉동)",더케이동물병원,"서울특별시 동대문구 답십리로 140, 세기프라자 2층 211호 (답십리동)",올포유동물병원,,Dr.Pet 동물병원,"서울특별시 양천구 목동서로 170 (목동,한국까르푸 1층)",,,우리동물병원,서울특별시 성북구 삼양로 84 (길음동),,,하니동물병원,"서울특별시 중랑구 신내로 225, 디아뜨갤러리 142호 (신내동)",두리틀동물병원,서울특별시 서대문구 응암로 66 (북가좌동),대치베스트,,라온동물병원,서울특별시 용산구 회나무로13길 6 (이태원동),세인트동물병원,서울특별시 강서구 강서로 36 (화곡동),드림펫동물병원,,연세종합동물병원,서울특별시 마포구 마포대로11길 7-18 (공덕동),아라우나동물병원,서울특별시 광진구 뚝섬로 548 (자양동),드림동물병원,"서울특별시 구로구 중앙로8길 11, 109동 5호 (고척동, 고척월드메르디앙)",,,Dr.심 동물병원,,도그플러스동물병원,"서울특별시 영등포구 당산로 42, 4층 (문래동3가, 삼성홈플러스빌딩)"
해치동물병원,"서울특별시 성동구 독서당로 434, 308호 (응봉동, 대림종합상가)",,,로얄벳 동물병원,,나무동물병원,"서울특별시 동작구 흑석한강로 2, 1층 105호 (흑석동)",25시동물병원,,메디펫 동물병원,서울특별시 서초구 효령로 384 (서초동),태일동물종합병원,서울특별시 도봉구 해등로 184 (쌍문동),현대종합동물병원,"서울특별시 동대문구 답십리로 293, 1층 (장안동)",서울대학교 수의과대학 동물병원,서울특별시 관악구 관악로 1 (신림동),일오삼동물병원,서울특별시 양천구 지양로 52 (신월동),,,24시 애니동물병원,서울특별시 성북구 보문로 99 (보문동5가),,,한국동물메디컬센터(KAMC),"서울특별시 중랑구 겸재로 165, 1,2층 (면목동)",양하무역 산업동물병원,서울특별시 서대문구 신촌로1길 42 (창천동),파랑새청담종합동물병원,서울특별시 강남구 도산대로 523 (청담동),아프리카동물병원,서울특별시 용산구 후암로 32 (후암동),송정종합동물병원,"서울특별시 강서구 공항대로 19 (공항동, 송정동물병원)",튼튼동물병원,서울특별시 은평구 진흥로 17 (역촌동),박창석종합동물병원,서울특별시 마포구 도화길 42 (도화동),노룬산동물병원,서울특별시 광진구 뚝섬로 462 (자양동),마음동물병원,"서울특별시 구로구 오리로 1271 (궁동, 동광빌라)",,,왈왈동물병원,,영등포동물병원,서울특별시 영등포구 영등포로 131-2 (당산동1가)
오석헌동물병원,"서울특별시 성동구 매봉길 13, 1층 420호 (옥수동, 래미안옥수리버젠상가)",,,라라Q동물병원,서울특별시 노원구 공릉로 153 (공릉동),우리아이동물병원,"서울특별시 동작구 상도로 262, 1층 및 2층 (상도동)",올림픽동물병원,,포포즈동물의료센터,"서울특별시 서초구 동작대로 36, 1,2층 (방배동, 대광빌딩)",둘리동물병원,서울특별시 도봉구 도봉로 506 (창동),하이유 동물병원,서울특별시 동대문구 전농로 15-3 (답십리동),서진동물병원,서울특별시 관악구 봉천로 236 (신림동),펫서비스동물병원,서울특별시 양천구 목동로 17 (신정동),,,VIP 동물의료센터,"서울특별시 성북구 동소문로 73, 1층 (동소문동6가, 시티플레이스)",,,왈츠동물병원,"서울특별시 중랑구 신내로 45, 103호 (신내동)",예일동물병원,서울특별시 서대문구 거북골로 13 (홍은동),주주동물종합병원,"서울특별시 강남구 선릉로 412, 1층 (대치동)",쿨펫동물병원,,이솝동물병원,서울특별시 강서구 금낭화로 51-1 (방화동),허브종합동물병원,,상암동물병원,서울특별시 마포구 월드컵북로 336 (상암동),에디슨동물병원,서울특별시 광진구 아차산로 530 (광장동),허브동물병원,"서울특별시 구로구 구일로10길 27, SK허브수 B동 2층 5호 (구로동)",,,신세대동물병원,,펫가든동물병원,"서울특별시 영등포구 영중로 125, 빅마켓 1층 (영등포동8가)"
제인동물병원,서울특별시 성동구 뚝섬로 395 (성수동2가),,,이앤박동물병원,서울특별시 노원구 한글비석로52길 18 (상계동),굿모닝동물병원,서울특별시 동작구 상도로 303 (상도1동),박형우동물병원,서울특별시 송파구 올림픽로 553 (풍납동),(주)펫프렌즈 반포동물병원,,강북우리동물의료센터,서울특별시 도봉구 도봉로 586 (창동),아인스동물병원,"서울특별시 동대문구 장한로 44, 1층 (장안동)",프렌즈동물병원,서울특별시 관악구 관악로 223 (봉천동),행복한동물병원,서울특별시 양천구 공항대로 636 (목동),,,정 동물병원,서울특별시 성북구 정릉로27길 9 (정릉동),,,닥터 아이펫 동물병원,"서울특별시 중랑구 망우로 315, 2층 (상봉동)",햇살동물병원,"서울특별시 서대문구 가재울미래로 2, 상가403, 상가404동 108호 (남가좌동, DMC파크뷰자이)",바우앤뮤동물병원,,엉클장동물병원,"서울특별시 용산구 백범로 341, A동 지상1층 106호 (원효로1가, 리첸시아 용산)",한사랑동물병원,서울특별시 강서구 화곡로 293 (화곡동),드림펫동물병원,,동물병원 가는날,,혜민동물병원,,드림동물병원,"서울특별시 구로구 중앙로8길 11, 109동 5호 (고척동, 고척 월드메르디앙)",,,해맑은동물병원,"서울특별시 강동구 성안로 170, 104호 (길동, 에이치비골드빌)",24시 수동물메디컬센터,서울특별시 영등포구 영등포로 85-1 (양평동1가)
동물병원소풍,"서울특별시 성동구 금호로 173, 상가동 1층 24호 (금호동2가, 신금호파크자이)",,,아란종합동물병원,서울특별시 노원구 월계로 333 (월계동),흑석24시동물병원,서울특별시 동작구 현충로 92 (흑석동),송파동물의료센터,서울특별시 송파구 송파대로 378 (송파동),21세기동물병원,,둘리동물병원,서울특별시 도봉구 도봉로 506 (창동),아이원 동물병원,"서울특별시 동대문구 전농로 80, 1층 (답십리동)",은천동물병원,서울특별시 관악구 은천로 22 (봉천동),미니주동물병원,서울특별시 양천구 목동중앙북로 37 (목동),,,옥완 동물병원,"서울특별시 성북구 길음로 74 (길음동, 길음뉴타운상가 2동110호)",,,도그플러스 동물병원,"서울특별시 중랑구 신내로 201, 2층 (신내동, 홈플러스)",헬로우동물병원,서울특별시 서대문구 연희로 178 (연희동),퍼피즌동물병원,,펫동물병원,"서울특별시 용산구 백범로 285, 지상1층 (효창동)",스누피동물병원,"서울특별시 강서구 강서로 313 (내발산동, 삼창빌딩)",이강신동물병원,서울특별시 은평구 증산서길 132 (증산동),쿨펫동물병원,"서울특별시 마포구 월드컵로 240 (성산동,월드컵경기장 2층)",준동물병원,서울특별시 광진구 뚝섬로 541 (자양동),구로다나은동물병원,"서울특별시 구로구 신도림로 7, 1층 110호 (신도림동)",,,정동물병원,서울특별시 강동구 상암로 64 (천호동),한가람동물의료센터,서울특별시 영등포구 도신로 252 (신길동)
금호동물병원,"서울특별시 성동구 금호로 105, 비201호 (금호동2가, 래미안하이리버 상가동)",,,스마일플러스동물병원,"서울특별시 노원구 동일로 1051 (공릉동, 영운빌딩 1층)",동물병원스몰빌,"서울특별시 동작구 흑석한강로 27, 흑석한강푸르지오아파트 상가-B의 B동 B102호 (흑석동)",동물의왕국,서울특별시 송파구 마천로 263 (마천동),닥터캣연구원 동물병원,"서울특별시 서초구 효령로53길 45 (서초동,이오빌1505호)",도담동물병원,"서울특별시 도봉구 도봉로 875, 1층 (도봉동)",,,관악동물종합병원,서울특별시 관악구 남부순환로 1859 (봉천동),행복동물병원,"서울특별시 양천구 목동서로 77 (목동,현대월드상가 101-1)",,,태양 동물병원,서울특별시 성북구 돌곶이로 31 (석관동),,,행복이 있는 동물병원,"서울특별시 중랑구 봉화산로 232, B동 1층 (신내동)",독립문동물병원,서울특별시 서대문구 통일로 171-1 (냉천동),퍼피앤조이동물병원,,(주)이상윤동물병원,"서울특별시 용산구 이촌로 248, 105호 (이촌동, 한강맨션)",송정종합동물병원,"서울특별시 강서구 공항대로 19 (공항동, 송정동물병원)",한빛동물병원,,용강동물병원,,서울어린이대공원동물병원,서울특별시 광진구 능동로 216 (능동),고척원동물의료센터,"서울특별시 구로구 경인로 403, 원메디타운 2층 201호 (고척동)",,,에코바이오동물병원,,미소로동물병원,서울특별시 영등포구 영신로 238 (영등포동8가)
신당햇살동물병원,"서울특별시 성동구 행당로1길 23, 1층 (금호동1가)",,,웰리스동물병원(월계점),서울특별시 노원구 마들로3길 15 (월계동),주포드동물병원,서울특별시 동작구 현충로 150 (흑석동),엄마손동물병원,서울특별시 송파구 가락로 62 (석촌동),두코동물병원,"서울특별시 서초구 사평대로53길 27 (반포동,1층)",도담동물병원,서울특별시 도봉구 도봉로 875 (도봉동),,,고려동물병원,서울특별시 관악구 시흥대로 552-1 (신림동),닥터펫동물병원,"서울특별시 양천구 목동서로 170 (목동,2층)",,,쓰담쓰담 동물병원,서울특별시 성북구 종암로 113 (종암동),,,보담동물병원,"서울특별시 중랑구 용마산로 434 (면목동, 청파빌딩)",어울림동물병원,"서울특별시 서대문구 가재울미래로 2 (남가좌동, DMC파크뷰자이)",펫프렌즈 동물의료센터,"서울특별시 강남구 남부순환로 2912 (대치동,우성APT상가 B110호)",펫프렌즈동물병원용산점,,24시 동물병원,"서울특별시 강서구 강서로18길 15 (화곡동, 24시편의점)",야옹동물병원,서울특별시 은평구 응암로 286 (응암동),웰케어동물병원,서울특별시 마포구 월드컵북로 27 (서교동),반디동물병원,서울특별시 광진구 능동로 18 (자양동),서울동물복지지원센터 동물병원(구로),"서울특별시 구로구 경인로 472, 서울반려동물교육센터 (구로동)",,,에바다종합동물병원,,여의도동물병원은하점,"서울특별시 영등포구 국제금융로 108, 4층 (여의도동, 은하빌딩)"
포레동물병원,"서울특별시 성동구 성수일로 33, 1층 (성수동1가, 정인숙보습학원)",,,노원24시N동물의료센터,서울특별시 노원구 노원로 456 (상계동),상도힐링동물병원,"서울특별시 동작구 상도로 353, 1층 (상도동)",밍키종합동물병원,서울특별시 송파구 송이로 95 (가락동),우면동물병원,"서울특별시 서초구 바우뫼로7길 8, 201호 (우면동,우면세신상가)",연동물병원펫샵,서울특별시 도봉구 도봉로 791 (도봉동),,,예일동물병원,서울특별시 관악구 봉천로 232 (신림동),리더스 동물병원,서울특별시 양천구 신목로 78 (신정동),,,마로동물병원,"서울특별시 성북구 동소문로44길 43 (하월곡동, 성북힐스테이트 101동112호)",,,동물수술전문센터,"서울특별시 중랑구 망우로 247, 1층 (중화동, 로얄스포츠센터)",오즈동물병원,"서울특별시 서대문구 증가로 150, 100동 B209, B210호 (남가좌동)",베스트동물병원,"서울특별시 강남구 도곡로 447 (대치동,외1필지)",차오름동물병원,서울특별시 용산구 효창원로 14 (산천동),굿모닝동물병원,"서울특별시 강서구 방화대로47가길 7 (방화동, 방화샤르망1오피스텔)",쿨펫동물병원,,와우동물병원,서울특별시 마포구 월드컵북로 167 (성산동),웰니스클리닉 동물병원,서울특별시 광진구 아차산로 272 (자양동),항동푸른숲동물병원,"서울특별시 구로구 항동로3길 4, 와이제이프라자 104, 204호 (항동)",,,주양동물병원,,여의도동물병원대교점,"서울특별시 영등포구 여의대방로 417, 113호 (여의도동, 대교A상가)"
스테이동물병원,"서울특별시 성동구 매봉길 50 (옥수동, 이편한세상옥수파크힐스)",,,중계이오동물병원,"서울특별시 노원구 한글비석로 245 (중계동, 두타빌 A동 111,112호)",보라매웰종합동물병원,"서울특별시 동작구 상도로 16, 1층 (대방동)",방이동물병원,서울특별시 송파구 가락로 259 (방이동),사랑의동물병원,서울특별시 서초구 마방로6길 18 (양재동),현대종합동물병원,"서울특별시 도봉구 도봉로 669, 1층 (방학동)",,,닥터킴 동물병원,"서울특별시 관악구 은천로 97, 공원빌딩 (봉천동)",우리들 동물메디컬 센터,"서울특별시 양천구 목동로 161 (신정동, 덕수프라자)",,,호담동물병원,서울특별시 성북구 동소문로 302 (하월곡동),,,한국동물영상의학센터,"서울특별시 중랑구 망우로 241, 지하1층 (중화동, 영해빌딩)",강앤정 동물병원,"서울특별시 서대문구 가재울미래로 2, 204동 1층 102-2,103-1호 (남가좌동, DMC파크뷰자이)",더독동물병원,,러브펫동물병원,"서울특별시 용산구 한강대로23길 55, 5층 (한강로3가, 아이파크몰 패션관)",다나동물병원,"서울특별시 강서구 강서로 254 (화곡동, 우장산아이파크이편한세상)",예스동물병원,서울특별시 은평구 통일로 691 (녹번동),공덕 건강한 동물병원,,혜민동물병원,서울특별시 광진구 자양로15길 48 (자양동),올리브동물병원,"서울특별시 구로구 중앙로 64, 고척프라자 (고척동)",,,신세대동물병원,,미소로동물병원,"서울특별시 영등포구 영신로 238, 미소로 1, 2층 107, 204호 (영등포동8가)"
